station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
PAFA,2020-11-27 20:53,4.00,0.00,83.42,0.00,0.00,0.00,29.44,998.20,10.00,M,SCT,SCT,BKN,M,9000.00,17000.00,22000.00,M,M,M,M,M,M,M,M,3.90,PAFA 272053Z 00000KT 10SM SCT090 SCT170 BKN220 M16/M18 A2944 RMK AO2 SLP982 T11561178 57011,M
PAFA,2020-11-27 21:53,6.00,1.90,82.43,0.00,0.00,0.00,29.41,997.40,10.00,M,SCT,SCT,BKN,M,9000.00,17000.00,22000.00,M,M,M,M,M,M,M,M,6.10,PAFA 272153Z 00000KT 10SM SCT090 SCT170 BKN220 M14/M17 A2941 RMK AO2 SLP974 T11441167,M
PAFA,2020-11-27 22:53,9.00,5.00,83.41,0.00,0.00,0.00,29.38,996.20,10.00,M,SCT,SCT,BKN,M,9000.00,17000.00,20000.00,M,M,M,M,M,M,M,M,9.00,PAFA 272253Z 00000KT 10SM SCT090 SCT170 BKN200 M13/M15 A2938 RMK AO2 SLP962 T11281150,M
PAFA,2020-11-27 23:53,10.00,5.00,79.76,330.00,4.00,0.00,29.37,995.70,10.00,M,SCT,BKN,BKN,M,9000.00,16000.00,20000.00,M,M,M,M,M,M,M,M,1.73,PAFA 272353Z 33004KT 10SM SCT090 BKN160 BKN200 M12/M15 A2937 RMK AO2 SLP957 T11221150 11111 21161 56024,M
PAFA,2020-11-28 00:53,8.10,4.00,82.58,40.00,8.00,0.00,29.31,993.90,10.00,M,SCT,BKN,OVC,M,10000.00,16000.00,20000.00,M,M,M,M,M,M,M,M,-5.33,PAFA 280053Z 04008KT 10SM SCT100 BKN160 OVC200 M13/M16 A2931 RMK AO2 PRESFR SLP939 T11331156,M
PAFA,2020-11-28 01:53,10.00,6.00,83.87,0.00,0.00,0.00,29.29,993.20,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,10.00,PAFA 280153Z 00000KT 10SM BKN120 M12/M14 A2929 RMK AO2 SLP932 T11221144,M
PAFA,2020-11-28 02:53,10.00,6.00,83.87,0.00,0.00,0.00,29.26,992.20,10.00,M,SCT,BKN,BKN,M,11000.00,17000.00,20000.00,M,M,M,M,M,M,M,M,10.00,PAFA 280253Z 00000KT 10SM SCT110 BKN170 BKN200 M12/M14 A2926 RMK AO2 SLP922 T11221144 56035,M
PAFA,2020-11-28 03:53,8.10,4.00,82.58,20.00,4.00,0.00,29.25,991.70,10.00,M,SCT,BKN,BKN,M,10000.00,16000.00,20000.00,M,M,M,M,M,M,M,M,-0.49,PAFA 280353Z 02004KT 10SM SCT100 BKN160 BKN200 M13/M16 A2925 RMK AO2 SLP917 T11331156,M
PAFA,2020-11-28 04:53,8.10,3.00,79.23,20.00,3.00,0.00,29.23,991.10,10.00,M,FEW,BKN,BKN,M,10000.00,16000.00,20000.00,M,M,M,M,M,M,M,M,1.37,PAFA 280453Z 02003KT 10SM FEW100 BKN160 BKN200 M13/M16 A2923 RMK AO2 SLP911 T11331161,M
PAFA,2020-11-28 05:53,10.00,6.00,83.87,40.00,5.00,0.00,29.21,990.30,10.00,M,BKN,BKN,M,M,13000.00,20000.00,M,M,M,M,M,M,M,M,M,0.27,PAFA 280553Z 04005KT 10SM BKN130 BKN200 M12/M14 A2921 RMK AO2 SLP903 T11221144 11117 21139 58019,M
PAFA,2020-11-28 06:53,12.90,8.10,80.74,20.00,4.00,0.00,29.20,990.10,10.00,M,BKN,BKN,M,M,12000.00,20000.00,M,M,M,M,M,M,M,M,M,5.12,PAFA 280653Z 02004KT 10SM BKN120 BKN200 M11/M13 A2920 RMK AO2 SLP901 T11061133,M
PAFA,2020-11-28 07:53,7.00,1.90,79.13,0.00,0.00,0.00,29.20,989.90,10.00,M,BKN,BKN,M,M,11000.00,20000.00,M,M,M,M,M,M,M,M,M,7.00,PAFA 280753Z 00000KT 10SM BKN110 BKN200 M14/M17 A2920 RMK AO2 SLP899 T11391167,M
PAFA,2020-11-28 08:53,5.00,1.00,83.12,M,3.00,0.00,29.21,990.40,10.00,M,FEW,SCT,M,M,11000.00,20000.00,M,M,M,M,M,M,M,M,M,-2.18,PAFA 280853Z VRB03KT 10SM FEW110 SCT200 M15/M17 A2921 RMK AO2 SLP904 T11501172 410891161 55000,M
PAFA,2020-11-28 09:53,4.00,-0.90,79.97,0.00,0.00,0.00,29.22,990.70,10.00,M,FEW,FEW,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,3.90,PAFA 280953Z 00000KT 10SM FEW100 FEW250 M16/M18 A2922 RMK AO2 SLP907 T11561183,M
PAFA,2020-11-28 10:53,1.90,-2.00,83.28,0.00,0.00,0.00,29.23,991.00,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,1.90,PAFA 281053Z 00000KT 10SM FEW200 M17/M19 A2923 RMK AO2 SLP910 T11671189,M
PAFA,2020-11-28 11:53,0.00,-5.00,78.48,30.00,3.00,0.00,29.23,991.00,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,-7.89,PAFA 281153Z 03003KT 10SM FEW200 M18/M21 A2923 RMK AO2 SLP910 T11781206 11106 21189 50006,M
PAFA,2020-11-28 12:53,-2.00,-5.00,86.24,0.00,0.00,0.00,29.23,991.10,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-2.00,PAFA 281253Z 00000KT 10SM SCT250 M19/M21 A2923 RMK AO2 SLP911 T11891206,M
PAFA,2020-11-28 13:53,-0.90,-5.00,81.87,50.00,7.00,0.00,29.20,990.20,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-15.32,PAFA 281353Z 05007KT 10SM FEW250 M18/M21 A2920 RMK AO2 SLP902 T11831206,M
PAFA,2020-11-28 14:53,3.00,0.00,86.96,40.00,3.00,0.00,29.19,989.80,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-4.46,PAFA 281453Z 04003KT 10SM FEW250 M16/M18 A2919 RMK AO2 SLP898 T11611178 58012,M
PAFA,2020-11-28 15:53,0.00,-5.00,78.48,50.00,3.00,0.00,29.18,989.30,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-7.89,PAFA 281553Z 05003KT 10SM FEW250 M18/M21 A2918 RMK AO2 SLP893 T11781206,M
PAFA,2020-11-28 16:53,1.00,-5.00,74.89,0.00,0.00,0.00,29.15,988.60,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,1.00,PAFA 281653Z 00000KT 10SM SCT200 M17/M21 A2915 RMK AO2 SLP886 T11721206,M
PAFA,2020-11-28 17:53,0.00,-5.00,78.48,0.00,0.00,0.00,29.13,987.70,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,0.00,PAFA 281753Z 00000KT 10SM BKN200 M18/M21 A2913 RMK AO2 SLP877 T11781206 11144 21194 58021,M
PAFA,2020-11-28 18:53,0.00,-4.00,82.74,320.00,4.00,0.00,29.12,987.20,10.00,M,FEW,SCT,M,M,16000.00,20000.00,M,M,M,M,M,M,M,M,M,-9.95,PAFA 281853Z 32004KT 10SM FEW160 SCT200 M18/M20 A2912 RMK AO2 SLP872 T11781200,M
PAFA,2020-11-28 19:53,-4.00,-8.00,82.42,0.00,0.00,0.00,29.08,986.20,10.00,M,FEW,SCT,M,M,16000.00,20000.00,M,M,M,M,M,M,M,M,M,-4.00,PAFA 281953Z 00000KT 10SM FEW160 SCT200 M20/M22 A2908 RMK AO2 SLP862 T12001222,M
PAFA,2020-11-28 20:53,-2.00,-7.00,78.29,0.00,0.00,0.00,29.05,985.20,10.00,M,FEW,SCT,M,M,16000.00,20000.00,M,M,M,M,M,M,M,M,M,-2.00,PAFA 282053Z 00000KT 10SM FEW160 SCT200 M19/M22 A2905 RMK AO2 SLP852 T11891217 58026,M
PAFA,2020-11-28 21:53,0.00,-5.00,78.48,0.00,0.00,0.00,29.01,983.80,10.00,M,FEW,SCT,M,M,16000.00,20000.00,M,M,M,M,M,M,M,M,M,0.00,PAFA 282153Z 00000KT 10SM FEW160 SCT200 M18/M21 A2901 RMK AO2 SLP838 T11781206,M
PAFA,2020-11-28 22:53,0.00,-4.00,82.74,0.00,0.00,0.00,28.97,982.40,10.00,M,SCT,BKN,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,0.00,PAFA 282253Z 00000KT 10SM SCT150 BKN200 M18/M20 A2897 RMK AO2 SLP824 T11781200,M
PAFA,2020-11-28 23:53,0.00,-5.00,78.48,0.00,0.00,0.00,28.94,981.30,10.00,M,SCT,BKN,M,M,14000.00,18000.00,M,M,M,M,M,M,M,M,M,0.00,PAFA 282353Z 00000KT 10SM SCT140 BKN180 M18/M21 A2894 RMK AO2 SLP813 T11781206 11167 21200 56038,M
PAFA,2020-11-29 00:53,3.00,-2.00,79.14,0.00,0.00,0.00,28.92,980.70,10.00,M,SCT,OVC,M,M,14000.00,18000.00,M,M,M,M,M,M,M,M,M,3.00,PAFA 290053Z 00000KT 10SM SCT140 OVC180 M16/M19 A2892 RMK AO2 SLP807 T11611189,M
PAFA,2020-11-29 01:53,6.00,1.00,79.05,0.00,0.00,0.00,28.92,980.80,10.00,M,FEW,BKN,BKN,M,8000.00,10000.00,16000.00,M,M,M,M,M,M,M,M,6.10,PAFA 290153Z 00000KT 10SM FEW080 BKN100 BKN160 M14/M17 A2892 RMK AO2 SLP808 T11441172,M
PAFA,2020-11-29 02:53,9.00,4.00,79.31,260.00,3.00,0.00,28.92,980.60,10.00,M,SCT,BKN,OVC,M,7500.00,10000.00,15000.00,M,M,M,M,M,M,M,M,2.40,PAFA 290253Z 26003KT 10SM SCT075 BKN100 OVC150 M13/M16 A2892 RMK AO2 SLP806 T11281156 56006,M
PAFA,2020-11-29 03:53,10.90,7.00,83.93,30.00,3.00,0.00,28.92,980.60,10.00,M,SCT,BKN,OVC,M,7500.00,11000.00,15000.00,M,M,M,M,M,M,M,M,4.57,PAFA 290353Z 03003KT 10SM SCT075 BKN110 OVC150 M12/M14 A2892 RMK AO2 SLP806 T11171139,M
PAFA,2020-11-29 04:53,12.00,6.00,76.73,0.00,0.00,0.00,28.93,981.10,10.00,M,SCT,BKN,OVC,M,7000.00,11000.00,15000.00,M,M,M,M,M,M,M,M,12.00,PAFA 290453Z 00000KT 10SM SCT070 BKN110 OVC150 M11/M14 A2893 RMK AO2 SLP811 T11111144,M
PAFA,2020-11-29 05:53,12.00,8.10,84.01,30.00,3.00,0.00,28.95,981.70,10.00,M,SCT,BKN,OVC,M,7000.00,10000.00,15000.00,M,M,M,M,M,M,M,M,5.82,PAFA 290553Z 03003KT 10SM SCT070 BKN100 OVC150 M11/M13 A2895 RMK AO2 SLP817 T11111133 11111 21178 53011,M
PAFA,2020-11-29 06:53,10.90,6.00,80.57,0.00,0.00,0.00,28.97,982.30,10.00,M,SCT,BKN,BKN,M,7000.00,12000.00,15000.00,M,M,M,M,M,M,M,M,10.90,PAFA 290653Z 00000KT 10SM SCT070 BKN120 BKN150 M12/M14 A2897 RMK AO2 SLP823 T11171144,M
PAFA,2020-11-29 07:53,10.00,6.00,83.87,10.00,4.00,0.00,28.97,982.40,10.00,M,SCT,BKN,BKN,M,7000.00,11000.00,15000.00,M,M,T,M,M,M,M,M,1.73,PAFA 290753Z 01004KT 10SM SCT070 BKN110 BKN150 M12/M14 A2897 RMK AO2 SLP824 I1000 T11221144,M
PAFA,2020-11-29 08:53,12.90,8.10,80.74,0.00,0.00,0.00,29.00,983.20,10.00,M,SCT,BKN,BKN,M,8000.00,10000.00,18000.00,M,M,M,M,M,M,M,M,12.90,PAFA 290853Z 00000KT 10SM SCT080 BKN100 BKN180 M11/M13 A2900 RMK AO2 SLP832 T11061133 411001200 53015,M
PAFA,2020-11-29 09:53,14.00,9.00,80.10,50.00,6.00,0.00,29.01,983.70,10.00,M,SCT,BKN,BKN,M,8000.00,10000.00,18000.00,M,M,M,M,M,M,M,M,3.85,PAFA 290953Z 05006KT 10SM SCT080 BKN100 BKN180 M10/M13 A2901 RMK AO2 SLP837 T11001128,M
PAFA,2020-11-29 10:53,12.90,8.10,80.74,50.00,3.00,0.00,29.01,983.70,10.00,M,BKN,BKN,M,M,11000.00,18000.00,M,M,M,M,M,M,M,M,M,6.85,PAFA 291053Z 05003KT 10SM BKN110 BKN180 M11/M13 A2901 RMK AO2 SLP837 T11061133,M
PAFA,2020-11-29 11:53,9.00,5.00,83.41,40.00,4.00,0.00,29.01,983.60,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,0.56,PAFA 291153Z 04004KT 10SM OVC100 M13/M15 A2901 RMK AO2 SLP836 T11281150 11094 21128 50004,M
PAFA,2020-11-29 12:53,10.00,5.00,79.76,0.00,0.00,0.00,29.01,983.60,10.00,M,SCT,BKN,M,M,8500.00,18000.00,M,M,M,M,M,M,M,M,M,10.00,PAFA 291253Z 00000KT 10SM SCT085 BKN180 M12/M15 A2901 RMK AO2 SLP836 T11221150,M
PAFA,2020-11-29 13:53,9.00,5.00,83.41,130.00,3.00,0.00,29.01,983.60,10.00,M,BKN,BKN,M,M,8500.00,19000.00,M,M,M,M,M,M,M,M,M,2.40,PAFA 291353Z 13003KT 10SM BKN085 BKN190 M13/M15 A2901 RMK AO2 SLP836 T11281150,M
PAFA,2020-11-29 14:53,3.00,0.00,86.96,0.00,0.00,0.00,29.01,983.80,10.00,M,FEW,FEW,M,M,8500.00,19000.00,M,M,M,M,M,M,M,M,M,3.00,PAFA 291453Z 00000KT 10SM FEW085 FEW190 M16/M18 A2901 RMK AO2 SLP838 T11611178 52002,M
PAFA,2020-11-29 15:53,1.00,-3.00,83.21,0.00,0.00,0.00,29.02,983.90,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,1.00,PAFA 291553Z 00000KT 10SM FEW200 M17/M19 A2902 RMK AO2 SLP839 T11721194,M
PAFA,2020-11-29 16:53,-0.90,-6.00,78.40,0.00,0.00,0.00,29.03,984.10,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,-0.90,PAFA 291653Z 00000KT 10SM FEW200 M18/M21 A2903 RMK AO2 SLP841 T11831211,M
PAFA,2020-11-29 17:53,-0.90,-6.00,78.40,210.00,3.00,0.00,29.04,984.60,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,-8.92,PAFA 291753Z 21003KT 10SM FEW200 M18/M21 A2904 RMK AO2 SLP846 T11831211 11111 21194 53008,M
PAFA,2020-11-29 18:53,-4.00,-9.00,78.48,160.00,3.00,0.00,29.06,985.20,10.00,M,SCT,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,-12.47,PAFA 291853Z 16003KT 10SM SCT180 M20/M23 A2906 RMK AO2 SLP852 T12001228,M
PAFA,2020-11-29 19:53,-5.00,-9.90,79.16,0.00,0.00,0.00,29.08,986.10,10.00,M,SCT,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,-5.10,PAFA 291953Z 00000KT 10SM SCT180 M21/M23 A2908 RMK AO2 SLP861 T12061233,M
PAFA,2020-11-29 20:53,-3.00,-8.00,78.21,0.00,0.00,0.00,29.10,986.60,10.00,M,SCT,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,-2.90,PAFA 292053Z 00000KT 10SM SCT180 M19/M22 A2910 RMK AO2 SLP866 T11941222 52019,M
PAFA,2020-11-29 21:53,-5.00,-9.90,79.16,0.00,0.00,0.00,29.12,987.30,10.00,M,BKN,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,-5.10,PAFA 292153Z 00000KT 10SM BKN180 M21/M23 A2912 RMK AO2 SLP873 T12061233,M
PAFA,2020-11-29 22:53,-5.00,-11.00,74.97,0.00,0.00,0.00,29.14,987.90,10.00,M,SCT,BKN,M,M,12000.00,18000.00,M,M,M,M,M,M,M,M,M,-5.10,PAFA 292253Z 00000KT 10SM SCT120 BKN180 M21/M24 A2914 RMK AO2 SLP879 T12061239,M
PAFA,2020-11-29 23:53,-0.90,-7.00,74.33,0.00,0.00,0.00,29.16,988.60,10.00,M,SCT,BKN,OVC,M,800.00,12000.00,18000.00,M,M,M,M,M,M,M,M,-0.90,PAFA 292353Z 00000KT 10SM SCT008 BKN120 OVC180 M18/M22 A2916 RMK AO2 SLP886 T11831217 11183 21217 53020,M
PAFA,2020-11-30 00:53,-0.90,-6.00,78.40,0.00,0.00,0.00,29.17,989.10,10.00,M,BKN,BKN,OVC,M,600.00,10000.00,18000.00,M,M,M,M,M,M,M,M,-0.90,PAFA 300053Z 00000KT 10SM BKN006 BKN100 OVC180 M18/M21 A2917 RMK AO2 SLP891 T11831211,M
PAFA,2020-11-30 01:53,0.00,-5.00,78.48,40.00,3.00,T,29.18,989.40,9.00,M,BKN,BKN,BKN,BKN,700.00,4500.00,7000.00,18000.00,-SN,M,M,M,M,M,M,-7.89,PAFA 300153Z 04003KT 9SM -SN BKN007 BKN045 BKN070 BKN180 M18/M21 A2918 RMK AO2 SNB45 SLP894 P0000 T11781206,M
PAFA,2020-11-30 02:53,1.00,-4.00,78.95,0.00,0.00,T,29.19,990.00,1.75,M,FEW,BKN,OVC,M,1900.00,2400.00,3500.00,M,-SN BR,M,M,M,M,M,M,1.00,PAFA 300253Z 00000KT 1 3/4SM -SN BR FEW019 BKN024 OVC035 M17/M20 A2919 RMK AO2 SLP900 P0000 60000 T11721200 53013,M
PAFA,2020-11-30 03:53,1.90,-3.00,79.79,0.00,0.00,0.02,29.21,990.60,2.50,M,BKN,BKN,BKN,M,1600.00,2500.00,7000.00,M,-SN BR,M,M,M,M,M,M,1.90,PAFA 300353Z 00000KT 2 1/2SM -SN BR BKN016 BKN025 BKN070 M17/M19 A2921 RMK AO2 SLP906 P0002 T11671194,M
PAFA,2020-11-30 04:53,1.90,-4.00,75.71,0.00,0.00,T,29.23,991.10,9.00,M,SCT,BKN,M,M,2500.00,6000.00,M,M,-SN,M,M,M,M,M,M,1.90,PAFA 300453Z 00000KT 9SM -SN SCT025 BKN060 M17/M20 A2923 RMK AO2 SLP911 P0000 T11671200,M
PAFA,2020-11-30 05:53,1.90,-3.00,79.79,0.00,0.00,T,29.25,991.80,10.00,M,BKN,BKN,BKN,M,4100.00,6000.00,11000.00,M,M,M,M,M,M,M,M,1.90,PAFA 300553Z 00000KT 10SM BKN041 BKN060 BKN110 M17/M19 A2925 RMK AO2 SNE37 SLP918 P0000 60002 T11671194 11167 21189 53017,M
PAFA,2020-11-30 06:53,1.90,-4.00,75.71,320.00,4.00,0.00,29.26,992.30,10.00,M,FEW,BKN,BKN,M,4000.00,11000.00,15000.00,M,M,M,M,M,M,M,M,-7.73,PAFA 300653Z 32004KT 10SM FEW040 BKN110 BKN150 M17/M20 A2926 RMK AO2 SLP923 T11671200,M
PAFA,2020-11-30 07:53,-2.00,-8.00,74.93,0.00,0.00,T,29.28,992.90,10.00,M,FEW,SCT,BKN,M,2000.00,11000.00,18000.00,M,-SN,M,M,M,M,M,M,-2.00,PAFA 300753Z 00000KT 10SM -SN FEW020 SCT110 BKN180 M19/M22 A2928 RMK AO2 SNB48 SLP929 P0000 T11891222,M
PAFA,2020-11-30 08:53,-3.00,-7.00,81.71,0.00,0.00,T,29.29,993.50,9.00,M,FEW,SCT,BKN,M,1500.00,12000.00,18000.00,M,-SN,M,M,M,M,M,M,-2.90,PAFA 300853Z 00000KT 9SM -SN FEW015 SCT120 BKN180 M19/M22 A2929 RMK AO2 SLP935 P0000 60000 T11941217 410941217 53016,M
PAFA,2020-11-30 09:53,-0.90,-7.00,74.33,0.00,0.00,T,29.30,993.80,9.00,M,BKN,BKN,BKN,M,1500.00,3200.00,10000.00,M,-SN,M,M,M,M,M,M,-0.90,PAFA 300953Z 00000KT 9SM -SN BKN015 BKN032 BKN100 M18/M22 A2930 RMK AO2 SLP938 P0000 T11831217,M
PAFA,2020-11-30 10:53,-0.90,-6.00,78.40,0.00,0.00,T,29.32,994.30,9.00,M,BKN,M,M,M,1500.00,M,M,M,-SN,M,M,M,M,M,M,-0.90,PAFA 301053Z 00000KT 9SM -SN BKN015 M18/M21 A2932 RMK AO2 SLP943 P0000 T11831211,M
PAFA,2020-11-30 11:53,-0.90,-6.00,78.40,40.00,3.00,T,29.33,994.60,9.00,M,BKN,M,M,M,1300.00,M,M,M,-SN,M,M,M,M,M,M,-8.92,PAFA 301153Z 04003KT 9SM -SN BKN013 M18/M21 A2933 RMK AO2 SLP946 P0000 60000 70002 T11831211 11167 21206 51010,M
PAFA,2020-11-30 12:53,0.00,-6.00,75.15,60.00,4.00,T,29.34,994.90,9.00,M,BKN,M,M,M,1300.00,M,M,M,-SN,M,M,M,M,M,M,-9.95,PAFA 301253Z 06004KT 9SM -SN BKN013 M18/M21 A2934 RMK AO2 SLP949 P0000 T11781211,M
PAFA,2020-11-30 13:53,0.00,-6.00,75.15,20.00,3.00,T,29.34,994.90,9.00,M,BKN,M,M,M,1500.00,M,M,M,-SN,M,M,M,M,M,M,-7.89,PAFA 301353Z 02003KT 9SM -SN BKN015 M18/M21 A2934 RMK AO2 SLP949 P0000 T11781211,M
PAFA,2020-11-30 14:53,-3.00,-8.00,78.21,360.00,3.00,T,29.34,995.20,9.00,M,SCT,BKN,M,M,1000.00,1500.00,M,M,-SN,M,M,M,M,M,M,-11.21,PAFA 301453Z 36003KT 9SM -SN SCT010 BKN015 M19/M22 A2934 RMK AO2 SLP952 PCPN VRY LGT P0000 60000 T11941222 51006,M
PAFA,2020-11-30 15:53,-4.00,-9.00,78.48,0.00,0.00,T,29.35,995.50,9.00,M,SCT,BKN,M,M,1500.00,12000.00,M,M,-SN,M,M,M,M,M,M,-4.00,PAFA 301553Z 00000KT 9SM -SN SCT015 BKN120 M20/M23 A2935 RMK AO2 SLP955 PCPN VRY LGT P0000 T12001228,M
PAFA,2020-11-30 16:53,-5.00,-9.90,79.16,30.00,6.00,T,29.34,995.00,10.00,M,FEW,BKN,M,M,1500.00,12000.00,M,M,M,M,M,M,M,M,M,-19.15,PAFA 301653Z 03006KT 10SM FEW015 BKN120 M21/M23 A2934 RMK AO2 SNE40 SLP950 P0000 T12061233,M
PAFA,2020-11-30 17:53,-7.00,-11.00,82.58,20.00,4.00,0.00,29.33,994.80,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,-18.24,PAFA 301753Z 02004KT 10SM FEW120 M22/M24 A2933 RMK AO2 SLP948 60000 T12171239 11172 21217 58004,M
PAFA,2020-11-30 18:53,-6.00,-11.00,78.29,0.00,0.00,0.00,29.33,994.50,10.00,M,FEW,FEW,SCT,M,4000.00,12000.00,20000.00,M,M,T,M,M,M,M,M,-6.00,PAFA 301853Z 00000KT 10SM FEW040 FEW120 SCT200 M21/M24 A2933 RMK AO2 SLP945 I1000 T12111239,M
PAFA,2020-11-30 19:53,-8.00,-13.00,78.10,140.00,4.00,0.00,29.33,994.80,10.00,M,FEW,SCT,SCT,M,4000.00,12000.00,20000.00,M,M,M,M,M,M,M,M,-19.29,PAFA 301953Z 14004KT 10SM FEW040 SCT120 SCT200 M22/M25 A2933 RMK AO2 SLP948 T12221250,M
PAFA,2020-11-30 20:53,-8.00,-14.10,73.90,180.00,3.00,0.00,29.33,994.90,10.00,M,FEW,SCT,BKN,M,4000.00,12000.00,20000.00,M,M,M,M,M,M,M,M,-17.04,PAFA 302053Z 18003KT 10SM FEW040 SCT120 BKN200 M22/M26 A2933 RMK AO2 SLP949 T12221256 55000,M
PAFA,2020-11-30 21:53,-9.00,-13.00,82.02,0.00,0.00,0.00,29.30,993.80,10.00,M,FEW,SCT,BKN,M,4000.00,12000.00,22000.00,M,M,M,M,M,M,M,M,-9.00,PAFA 302153Z 00000KT 10SM FEW040 SCT120 BKN220 M23/M25 A2930 RMK AO2 SLP938 T12281250,M
PAFA,2020-11-30 22:53,-6.00,-11.90,74.87,0.00,0.00,0.00,29.29,993.20,10.00,M,FEW,FEW,BKN,M,4000.00,12000.00,20000.00,M,M,M,M,M,M,M,M,-6.00,PAFA 302253Z 00000KT 10SM FEW040 FEW120 BKN200 M21/M24 A2929 RMK AO2 SLP932 T12111244,M
PAFA,2020-11-30 23:53,-4.00,-9.00,78.48,0.00,0.00,0.00,29.27,992.70,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,-4.00,PAFA 302353Z 00000KT 10SM BKN200 M20/M23 A2927 RMK AO2 SLP927 T12001228 11200 21233 56020,M
PAFA,2020-12-01 00:53,-3.00,-8.00,78.21,50.00,4.00,0.00,29.21,990.60,10.00,M,FEW,BKN,M,M,4000.00,20000.00,M,M,M,M,M,M,M,M,M,-13.33,PAFA 010053Z 05004KT 10SM FEW040 BKN200 M19/M22 A2921 RMK AO2 SLP906 T11941222,M
PAFA,2020-12-01 01:53,-0.90,-7.00,74.33,0.00,0.00,0.00,29.19,989.80,10.00,M,FEW,BKN,M,M,4000.00,20000.00,M,M,M,M,M,M,M,M,M,-0.90,PAFA 010153Z 00000KT 10SM FEW040 BKN200 M18/M22 A2919 RMK AO2 SLP898 T11831217,M
PAFA,2020-12-01 02:53,0.00,-6.00,75.15,20.00,3.00,0.00,29.15,988.60,10.00,M,FEW,BKN,M,M,7000.00,17000.00,M,M,M,M,M,M,M,M,M,-7.89,PAFA 010253Z 02003KT 10SM FEW070 BKN170 M18/M21 A2915 RMK AO2 SLP886 T11781211 56041,M
PAFA,2020-12-01 03:53,1.90,-2.00,83.28,0.00,0.00,0.00,29.12,987.70,10.00,M,FEW,BKN,M,M,7000.00,15000.00,M,M,M,M,M,M,M,M,M,1.90,PAFA 010353Z 00000KT 10SM FEW070 BKN150 M17/M19 A2912 RMK AO2 SLP877 T11671189,M
PAFA,2020-12-01 04:53,5.00,-0.90,76.03,0.00,0.00,0.00,29.07,985.70,10.00,M,FEW,BKN,BKN,M,7000.00,11000.00,15000.00,M,M,M,M,M,M,M,M,5.00,PAFA 010453Z 00000KT 10SM FEW070 BKN110 BKN150 M15/M18 A2907 RMK AO2 SLP857 T11501183,M
PAFA,2020-12-01 05:53,10.00,4.00,75.83,40.00,5.00,0.00,29.02,983.90,10.00,M,FEW,BKN,BKN,M,8000.00,11000.00,15000.00,M,M,M,M,M,M,M,M,0.27,PAFA 010553Z 04005KT 10SM FEW080 BKN110 BKN150 M12/M16 A2902 RMK AO2 SLP839 T11221156 11122 21206 58045,M
PAFA,2020-12-01 06:53,18.00,12.00,76.97,0.00,0.00,0.00,28.97,982.30,10.00,M,BKN,BKN,OVC,M,6500.00,8000.00,10000.00,M,M,M,M,M,M,M,M,18.00,PAFA 010653Z 00000KT 10SM BKN065 BKN080 OVC100 M08/M11 A2897 RMK AO2 SLP823 T10781111,M
PAFA,2020-12-01 07:53,17.10,10.90,76.20,360.00,3.00,0.00,28.92,980.50,10.00,M,BKN,BKN,OVC,M,6500.00,8000.00,10000.00,M,M,M,M,M,M,M,M,11.66,PAFA 010753Z 36003KT 10SM BKN065 BKN080 OVC100 M08/M12 A2892 RMK AO2 PRESFR SLP805 T10831117,M
PAFA,2020-12-01 08:53,21.00,12.90,70.45,0.00,0.00,0.00,28.88,979.10,10.00,M,OVC,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,21.00,PAFA 010853Z 00000KT 10SM OVC095 M06/M11 A2888 RMK AO2 SLP791 T10611106 410611233 56047,M
